scorer,contrast,family_a,family_b,criterion,n_a,n_b,mean_a,mean_b,mean_diff,hedges_g,ci_low,ci_high,welch_t,welch_df,p_raw,sig_05
C,Convergent vs Rational,Convergent,Rational,stance_integrity,50,25,2.86,2.92,-0.06000000000000005,-0.12739740673815714,-0.60793009414006,0.3531352806637458,-0.5642796756454824,58.15954987768057,0.5747335976435183,False
C,Convergent vs Rational,Convergent,Rational,premature_convergence_risk,50,25,0.72,0.4,0.31999999999999995,0.45048220771276937,-0.035000315814080196,0.9359647312396189,1.7792727139465627,42.9793895293125,0.08226748275949342,False
C,Convergent vs Rational,Convergent,Rational,runaway_divergence_risk,50,25,0.34,0.44,-0.09999999999999998,-0.18287615346721858,-0.6638673333581238,0.29811502642368654,-0.778996916238175,52.429287186515744,0.4394835488986027,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,exploration_opening,50,25,1.82,2.0,-0.17999999999999994,-0.32917707624099346,-0.8121585552134465,0.1538044027314595,-1.4108406764205257,53.301904081594564,0.1641016160136971,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,reframing_quality,50,25,0.88,1.16,-0.2799999999999999,-0.37140018055770624,-0.855165295617793,0.1123649345023805,-1.3429698712619615,34.94674689725407,0.18793945984153487,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,evaluative_discipline,37,14,1.027027027027027,0.7857142857142857,0.24131274131274127,0.24175536850747503,-0.37503329137043084,0.8585440283853809,0.7495779334709065,21.668501516713473,0.4615701670958081,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,agency_preservation,50,25,2.82,3.08,-0.26000000000000023,-0.563542858542024,-1.0520399923036194,-0.07504572478042848,-2.8154804990146634,72.6867838238768,0.006264423499326371,True
C,Convergent vs BoundedRational,Convergent,BoundedRational,anchor_management,40,20,1.425,1.5,-0.07499999999999996,-0.08243112541103263,-0.6194018202282713,0.45453956940620605,-0.2724721233635091,28.880872504424698,0.787197691458631,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,coregulation_uptake,50,25,2.86,3.12,-0.26000000000000023,-0.3151724331493446,-0.7979146017259775,0.16756973542728826,-1.707584571967825,67.12488326659529,0.09233509878720998,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,timing_fit,50,25,2.84,2.92,-0.08000000000000007,-0.1662343423477952,-0.6470708233779655,0.3146021386823752,-0.8397900787172026,72.97223115812216,0.4037691105006559,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,implementation_grounding,47,24,1.425531914893617,1.4583333333333333,-0.03280141843971629,-0.04088556552782133,-0.5326660656928599,0.4508949346372173,-0.15126779742821964,37.218987783407236,0.8805814035857282,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,cognitive_load_clarity,50,25,2.96,2.96,0.0,0.0,-0.4800999895855029,0.4800999895855029,0.0,64.43835616438355,1.0,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,stance_integrity,50,25,2.86,3.0,-0.14000000000000012,-0.3161658492623659,-0.7989246543209002,0.1665929557961684,-1.5423352055871846,71.14805059010182,0.12742849627341424,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,premature_convergence_risk,50,25,0.72,0.6,0.12,0.16443478886870486,-0.316385844724006,0.6452554224614158,0.6352950148936707,40.687087828623845,0.5287929958281229,False
C,Convergent vs BoundedRational,Convergent,BoundedRational,runaway_divergence_risk,50,25,0.34,0.32,0.020000000000000018,0.03720709523616075,-0.44292981709796775,0.5173440075702893,0.161801963319136,55.413603059751175,0.872050332716434,False
C,Rational vs BoundedRational,Rational,BoundedRational,exploration_opening,25,25,2.08,2.0,0.08000000000000007,0.146644926641981,-0.4084713907915184,0.7017612440754805,0.526741537567377,47.16632740166787,0.6008417169234888,False
C,Rational vs BoundedRational,Rational,BoundedRational,reframing_quality,25,25,1.56,1.16,0.40000000000000013,0.4711433732679255,-0.09086679836524264,1.0331535449010936,1.6923243819795553,44.63746252370409,0.09755424100406279,False
C,Rational vs BoundedRational,Rational,BoundedRational,evaluative_discipline,13,14,1.3846153846153846,0.7857142857142857,0.5989010989010989,0.4624080367515535,-0.30252273810642427,1.2273388116095312,1.223432658150632,21.81753494674818,0.23421611958214678,False
C,Rational vs BoundedRational,Rational,BoundedRational,agency_preservation,25,25,2.96,3.08,-0.1200000000000001,-0.3138136934730561,-0.8715870978033966,0.2439597108572844,-1.1272037239532702,39.65241253144294,0.26643144676373887,False
C,Rational vs BoundedRational,Rational,BoundedRational,anchor_management,22,20,1.7727272727272727,1.5,0.2727272727272727,0.2787320780063091,-0.3297506878515905,0.8872148438642087,0.9064049472449022,34.776059649623456,0.37095934159862065,False
C,Rational vs BoundedRational,Rational,BoundedRational,coregulation_uptake,25,25,3.0,3.12,-0.1200000000000001,-0.21387292468264082,-0.7698272486858625,0.3420813993205808,-0.7682212795973764,34.072491415490276,0.44764769280525457,False
C,Rational vs BoundedRational,Rational,BoundedRational,timing_fit,25,25,2.8,2.92,-0.1200000000000001,-0.2199673899629715,-0.7760130564617689,0.3360782765358259,-0.7901123063510654,31.190933171218894,0.4354283397897719,False
C,Rational vs BoundedRational,Rational,BoundedRational,implementation_grounding,25,24,1.52,1.4583333333333333,0.06166666666666676,0.07569795234014075,-0.48461918082840294,0.6360150855086845,0.26730096241835155,41.068555217694474,0.7905752511347184,False
C,Rational vs BoundedRational,Rational,BoundedRational,cognitive_load_clarity,25,25,2.96,2.96,0.0,0.0,-0.5543717164502533,0.5543717164502533,0.0,48.0,1.0,False
C,Rational vs BoundedRational,Rational,BoundedRational,stance_integrity,25,25,2.92,3.0,-0.08000000000000007,-0.22575047050728234,-0.781885171069902,0.33038423005533724,-0.8108848540793838,43.665414817343795,0.42182968732265586,False
C,Rational vs BoundedRational,Rational,BoundedRational,premature_convergence_risk,25,25,0.4,0.6,-0.19999999999999996,-0.24900867020383463,-0.8055246145306921,0.3075072741230228,-0.8944271909999157,47.78761061946904,0.37557623679622426,False
C,Rational vs BoundedRational,Rational,BoundedRational,runaway_divergence_risk,25,25,0.44,0.32,0.12,0.2402687849479395,-0.3160995469004918,0.7966371167963707,0.8630339426736914,47.81578698000568,0.39242707137679467,False
